Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1fLlRApgzxWweF1JTf8yM5,"Given Up","Minutes to Midnight","Linkin Park",2007-05-14,189293,80,true,,2025-03-20T09:23:48Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.655,0.886,7,-4.116,1,0.0435,0.00113,0.000409,0.0448,0.938,100.088,4
spotify:track:7CpbhqKUedOIrcvc94p60Y,"Bodies","Sinner","Drowning Pool",2001-01-01,201960,78,false,,2025-03-20T09:23:41Z,"nu metal,alternative metal,rap metal,metal","The Bicycle Music Company",0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,4
spotify:track:6RJdYpFQwLyNfDc5FbjkgV,"Stricken","Ten Thousand Fists","Disturbed",2005-09-19,245226,75,false,,2025-03-20T09:23:36Z,"metal,nu metal,alternative metal,rap metal,hard rock","Reprise",0.402,0.969,8,-2.825,1,0.181,0.0000914,0.0325,0.225,0.262,173.847,4
spotify:track:2N6OKoPGG9UzBoYDxw3b3j,"Usurper","Usurper","NXCRE;The Villains",2023-06-09,215275,57,false,,2025-03-20T09:23:22Z,"","Fean Records",0.416,0.925,3,-3.872,0,0.07,0.000123,0.000907,0.135,0.219,135.037,4
spotify:track:0knbMPVHpFbsx38pLoYSRs,"Hysteria","Absolution","Muse",2003-09-15,227023,77,false,,2025-03-20T09:22:59Z,"alternative rock,rock","Warner Records",0.256,0.911,0,-4.479,1,0.0868,0.0000858,0.000925,0.232,0.428,186.078,4
spotify:track:15DLl1r2zi07Ssq5RT1yT0,"Wait and Bleed","Slipknot","Slipknot",1999,147840,76,false,,2025-03-20T09:22:53Z,"nu metal,metal,alternative metal,rap metal,heavy metal","Roadrunner Records",0.382,0.996,7,-4.119,1,0.104,0.00208,0,0.417,0.327,93.345,4
spotify:track:11LmqTE2naFULdEP94AUBa,"Heart-Shaped Box","In Utero (Deluxe Edition)","Nirvana",1993-09-21,281160,81,false,,2025-03-20T09:22:46Z,"grunge,rock","Geffen",0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4
spotify:track:0M955bMOoilikPXwKLYpoi,"I Hate Everything About You","Three Days Grace","Three Days Grace",2003-04-19,231480,82,false,,2025-03-20T09:22:41Z,"post-grunge,rock","Jive",0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,4
spotify:track:4e9eGQYsOiBcftrWXwsVco,"Aerials","Toxicity","System Of A Down",2001-09-04,235053,83,false,,2025-03-20T09:22:37Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4
spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,"Everlong","The Colour And The Shape","Foo Fighters",1997-05-20,250546,84,false,,2025-03-20T09:22:32Z,"rock,post-grunge,alternative rock,grunge","RCA Records Label",0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,4
spotify:track:5cZqsjVs6MevCnAkasbEOX,"Break Stuff","Significant Other","Limp Bizkit",1999,166706,84,true,,2025-03-20T09:22:28Z,"nu metal,rap metal,alternative metal,rap rock","Interscope",0.432,0.884,8,-6.657,1,0.128,0.0128,0.000457,0.166,0.619,108.835,4
spotify:track:6W21LNLz9Sw7sUSNWMSHRu,"Freak On a Leash","Follow The Leader","Korn",1998-08-18,255733,79,true,,2025-03-20T09:22:24Z,"nu metal,metal,rap metal,alternative metal","Immortal/Epic",0.353,0.898,2,-5.877,1,0.052,0.0000223,0.105,0.39,0.525,103.299,4
spotify:track:3zHnuzXONckoZqRPvRHOFR,"run it up","run it up","yaego;Tamashī",2024-09-03,128307,0,false,,2025-03-19T17:58:07Z,"breakcore","HAMSQUAD RECORDS | high off seahorse",0.671,0.761,6,-8.656,1,0.38,0.0563,0,0.519,0.733,130.073,4
spotify:track:4pldXzEu61sLDxwC6nsOwP,"timesup!","timesup!","CARBIKE;wev",2024-10-11,213091,18,false,,2025-03-19T17:57:49Z,"breakcore,rally house,jungle","CARBIKE",0.58,0.8,1,-6.815,1,0.0755,0.0209,0.422,0.0747,0.525,137.032,4
spotify:track:0mGSMZqI11PTR7YYD3SUh3,"Beautiful Death","Danganronpa : Trigger Happy Havoc Original Soundtrack","Masafumi Takada",2011-02-14,336346,39,false,,2025-03-18T19:27:05Z,"japanese vgm,soundtrack","SOUND PRESTIGE RECORDS",0.411,0.827,8,-7.772,1,0.0343,0.0132,0.883,0.126,0.418,168.107,4
spotify:track:1i8dJGpKO0xQiKGCVslJqB,"half return","songs","Adrianne Lenker",2020-10-23,128700,74,false,,2025-03-18T17:13:09Z,"","4AD",0.435,0.382,3,-11.75,1,0.0298,0.821,0.0327,0.117,0.668,143.866,4
spotify:track:0k5LyOnc5h3KCnysslH95b,"HAPPY ACCIDENTS","KREAM TEAM / HAPPY ACCIDENTS","MAD DUBZ;ONARA",2024-11-29,233142,22,false,,2025-03-14T17:26:38Z,"riddim,dubstep,deathstep,bass music","Continua MGMT",0.684,0.991,2,-1.683,1,0.0725,0.00406,0.641,0.358,0.231,140.034,4
spotify:track:4AZaJRaP6WxDZTMeaLTUXG,"KREAM TEAM","KREAM TEAM / HAPPY ACCIDENTS","MAD DUBZ;ONARA",2024-11-29,206666,27,false,,2025-03-14T17:19:23Z,"riddim,dubstep,deathstep,bass music","Continua MGMT",0.662,0.984,11,-1.169,1,0.349,0.0138,0.00725,0.49,0.0833,144.025,4
spotify:track:0GXwlEXCO8qeeeOIYpsR3m,"Rain","Take Me Back To Eden","Sleep Token",2023-05-19,252158,73,false,,2025-03-13T21:53:07Z,"progressive metal,metalcore","Spinefarm",0.481,0.79,4,-7.133,0,0.0714,0.014,0.00000498,0.708,0.198,145.94,4
spotify:track:14s8BAs3coS4iCX9vOfnq9,"i would always fall","i would always fall","subtle life enthusiast;how r u",2025-01-10,72727,14,false,,2025-03-12T21:38:16Z,"slowcore","Mighty Good Leader",0.373,0.028,7,-27.91,1,0.0413,0.837,0.727,0.113,0.239,131.881,4
spotify:track:2obagAOY1SvYnEtSb9Q1a4,"TWO SIDES","TWO SIDES","Fionn Regan",2025-01-24,247246,19,false,,2025-03-12T21:37:02Z,"","Nettwerk Music Group",0.366,0.25,7,-12.872,1,0.0298,0.911,0.1,0.0878,0.164,82.736,4
spotify:track:32ZKLt3sWi1E6UsFhjoqDH,"Waiting Room","Waiting Room","Maria Kelly",2025-02-28,197648,6,false,,2025-03-12T21:36:17Z,"","Veta Records",0.666,0.29,7,-14.058,1,0.0296,0.668,0.409,0.136,0.112,128.008,4
spotify:track:0LAsWzlLJZJA6iNDAhV6oi,"Borrowed Time","Borrowed Time","Will Troy",2025-02-28,202524,30,false,,2025-03-12T21:32:19Z,"","SELENE / Blue Suede",0.47,0.712,1,-8.187,1,0.0565,0.335,0.00000237,0.488,0.384,143.872,4
spotify:track:6gUOW2umsty1Kc6X9uwxP1,"DM:AM","DM:AM","Mhaol",2025-03-06,131657,0,true,,2025-03-12T21:30:23Z,"post-punk,noise rock","TULLE",0.391,0.774,7,-12.317,1,0.0915,0.000247,0.836,0.112,0.311,151.21,4
spotify:track:0cL1vePQmfGl6GdqNFXrsf,"eliana","for james","how r u",2025-03-07,140487,25,false,,2025-03-12T17:51:23Z,"slowcore","Sour Patch",0.544,0.23,11,-19.064,1,0.0287,0.826,0.878,0.116,0.33,82.039,4
spotify:track:7cQwMwIBNkGYvPQUzMj1pn,"atrophy","atrophy","amy michelle",2025-01-28,188081,8,true,,2025-03-12T10:26:17Z,"","amy michelle ltd.",0.335,0.684,7,-5.404,1,0.041,0.203,0.000194,0.368,0.21,108.15,4
spotify:track:72GCQgLhbw93GxZNWv7Qx0,"Nausea","Come And See","Gurriers",2024-09-13,201053,43,false,,2025-03-11T20:03:59Z,"post-punk","No Filter",0.401,0.971,2,-5.287,1,0.153,0.00781,0.293,0.434,0.283,172.017,4
spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,"Papercut","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,184866,80,false,,2025-03-09T09:15:56Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.623,0.661,150.184,4
spotify:track:60a0Rd6pjrkxjPbaKzXjfq,"In the End","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,216880,89,false,,2025-03-09T09:14:58Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,4
spotify:track:2nLtzopw4rPReszdYBJU6h,"Numb","Meteora","Linkin Park",2003-03-25,187520,88,false,,2025-03-09T09:14:54Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
spotify:track:1EDPVGbyPKJPeGqATwXZvN,"The Emptiness Machine","From Zero","Linkin Park",2024-11-15,190427,80,true,,2025-03-09T09:14:51Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
spotify:track:4qVR3CF8FuFvHN4L6vXlB1,"Lying from You","Meteora (Bonus Edition)","Linkin Park",2003-03-25,175053,75,false,,2025-03-09T09:14:35Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.531,0.952,3,-3.361,0,0.205,0.007,0,0.0672,0.76,160.125,4
spotify:track:1S0z4FLaviCksg3qusRhuz,"guilt","EXCESSIVE GUILT","thrown",2024-08-30,156024,56,true,,2025-03-09T09:14:33Z,"metalcore,deathcore","Arising Empire",0.207,0.99,10,-2.902,0,0.239,0.0000284,0.0531,0.308,0.46,88.404,4
spotify:track:2BvCKRAs9xnDzm8CFo0hi9,"All That I Can Give","Vol. 2","The Plot In You",2024-05-10,198037,59,false,,2025-03-09T09:14:30Z,"metalcore","Fearless Records",0.235,0.87,4,-4.029,0,0.277,0.00359,0.00000589,0.413,0.347,159.854,4
spotify:track:5Pjvp4iXfHQRI9FfsFqbcA,"flutter","flutter","julie",2020-04-10,267491,60,false,,2025-03-09T09:11:08Z,"shoegaze","julie under exclusive license to Amuseio AB",0.171,0.694,9,-6.549,1,0.0487,0.00000631,0.888,0.442,0.349,116.096,4
spotify:track:5KBKqxYY263Tr0haAu3fMz,"Sometimes","Loveless","my bloody valentine",1991-11-04,319226,39,false,,2025-03-09T09:11:05Z,"shoegaze,dream pop,slowcore,noise rock","Rhino/Warner Records",0.351,0.651,7,-17.989,1,0.0789,0.0000679,0.889,0.0916,0.0395,128.453,4
spotify:track:3lnGFIDQE2QOmEe18tUA1f,"Crybaby","Make Room","Destroy Boys",2018-09-27,190927,59,false,,2025-03-09T09:09:23Z,"riot grrrl,queercore","Epitaph",0.416,0.943,1,-2.485,1,0.0394,0.000302,0,0.306,0.624,97.017,4
spotify:track:6671hmfatqJ9gcrxSy1TvA,"emotion engine","vKiSS","Dazegxd;Kaiyko",2022-05-20,255238,51,false,,2025-03-09T09:09:04Z,"breakcore,jungle,rally house,emo rap","Many Hats Distribution",0.613,0.92,5,-6.221,0,0.125,0.000361,0.0027,0.165,0.429,126,4
spotify:track:3H4r5QMTfkJozKL9NHlKOx,"so what?","TELEVISTA","yaego;jsn",2024-12-25,210866,0,false,,2025-03-09T09:08:55Z,"breakcore","HAMSQUAD RECORDS | high off seahorse",0.345,0.937,1,-6.23,1,0.659,0.000147,0.854,0.161,0.654,146.855,3
spotify:track:4UQDZlZhGUDoYMohwrY28v,"Virtual Insanity - Remastered 2006","Driving Songs","Jamiroquai",2005-01-01,229360,75,false,,2025-03-09T09:08:49Z,"acid jazz","Sony Music CG",0.662,0.949,6,-4.758,1,0.108,0.128,0,0.135,0.516,91.954,4
spotify:track:7fURZRPkB2S70sYR1naKTK,"Black Hole Sun","Superunknown","Soundgarden",1994-01-01,318000,2,false,,2025-03-09T09:08:43Z,"grunge,post-grunge,hard rock","A&M",0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,4
spotify:track:0p5eZCY0R7uNCZS1YDtIYI,"Hey","Doolittle","Pixies",1989-04-17,210906,66,false,,2025-03-09T09:08:40Z,"alternative rock","4AD",0.59,0.372,7,-12.37,1,0.0318,0.00105,0.00929,0.316,0.306,99.887,4
spotify:track:25oJjxP1cVjghqjfwEVPG6,"venus fly trap","hypochondriac","brakence",2022-12-02,295786,53,true,,2025-03-09T09:07:30Z,"hyperpop,glitch","Columbia",0.406,0.765,5,-7.199,0,0.0919,0.563,0,0.334,0.65,147.935,4
spotify:track:786ymAh5BmHoIpvjyrvjXk,"Goodbye To A World","Worlds","Porter Robinson",2014-08-08,328506,58,false,,2025-03-09T09:07:23Z,"edm,electronic","Astralwerks (ASW)",0.444,0.35,9,-7.194,1,0.0483,0.453,0.109,0.0824,0.0973,95.979,3
spotify:track:5vPUv0xziXbV4lnWeVNXNq,"Roommates","Sweet Boy","Malcolm Todd",2024-04-05,214504,77,false,,2025-03-09T09:07:16Z,"","Columbia",0.755,0.292,0,-13.611,0,0.0311,0.619,0.00000134,0.114,0.437,110.005,4
spotify:track:38UWBNedLOm1ey42NWOeyG,"Seafood Salad in France","Seafood Salad in France","GEE LEE;ayrtn;Alyzée",2024-11-15,257007,35,true,,2025-03-09T09:07:03Z,"rally house,house","MNRK Music",0.818,0.707,11,-9.189,1,0.186,0.554,0.344,0.115,0.604,127.021,4
spotify:track:32GHYtVVAsYNQGafHrrRxv,"Take Me To The Sun","Take Me To The Sun","d4vd",2022-05-09,166996,65,false,,2025-03-09T09:07:00Z,"","Darkroom/Interscope Records",0.446,0.734,6,-9.75,0,0.0374,0.00000824,0.0492,0.564,0.545,178.182,4
spotify:track:3LKrVzRQj4v8BfYMmOu7yX,"Before You","Before You","Maysev;The Caracal Project",2025-03-04,223996,38,false,,2025-03-09T08:59:26Z,"drum and bass,liquid funk,drumstep","Pilot.",0.583,0.706,1,-4.552,0,0.0427,0.085,0.922,0.107,0.241,82.481,4
spotify:track:5xTdQJUSy3LYvvKLQhOGoO,"Cruelty and release","Cruelty and release","wishlane",2025-03-07,173395,12,false,,2025-03-09T08:57:28Z,"hyperpop","wishlane",0.636,0.306,7,-13.058,1,0.0321,0.815,0.0000366,0.125,0.147,94.077,4
spotify:track:33aigucvBFkOAa2yRHy7g5,"Industry Corporate Freak","Industry Corporate Freak","Syzy",2025-02-28,278583,35,false,,2025-03-09T08:56:45Z,"riddim,dubstep,deathstep,bass music","syzymusic",0.643,0.927,10,-3.277,0,0.196,0.0000631,0.785,0.266,0.0394,124.053,4
spotify:track:0KcMtWUzW2MyMZ0874Zqzs,"Dancing on my own","The weight of the world","Syzy",2024-06-28,320562,21,false,,2025-03-09T08:56:31Z,"riddim,dubstep,deathstep,bass music","syzymusic",0.434,0.921,3,-4.511,1,0.248,0.0405,0.00231,0.261,0.448,74.916,4
spotify:track:3pNrrURrG5PaGQAZcHM3Pz,"Take my energy!","The weight of the world","Syzy",2024-06-28,335664,28,false,,2025-03-09T08:54:09Z,"riddim,dubstep,deathstep,bass music","syzymusic",0.381,0.893,9,-1.781,1,0.186,0.0408,0.00000485,0.899,0.257,143.106,4
spotify:track:6SRDN6AyatafwXnJh6KI1n,"HEART123","The weight of the world","Syzy;kmoe",2024-06-28,301095,34,false,,2025-03-09T08:50:42Z,"riddim,dubstep,deathstep,bass music,hyperpop,glitch","syzymusic",0.178,0.9,1,-4.327,1,0.394,0.356,0.00224,0.661,0.289,75.398,4
spotify:track:6Tnplx5d81VuaQHI50iaXn,"Can you keep up?","The weight of the world","Syzy",2024-06-28,198400,25,false,,2025-03-09T08:47:43Z,"riddim,dubstep,deathstep,bass music","syzymusic",0.36,0.88,1,-2.261,1,0.316,0.0263,0.000171,0.603,0.159,74.557,4
spotify:track:5vab7czLvwThHwXE07ecS3,"Yet Another Way to Lose Yourself","Love, at the Edge of the Universe","Fether;Nihility",2024-03-23,155678,9,false,,2025-03-09T08:47:15Z,"breakcore,jungle","Fether",0.484,0.931,8,-4.8,1,0.0427,0.25,0.816,0.115,0.581,174.999,4
spotify:track:6pCrx0kmrXsXlMfKK9KksT,"Hold On","Hold On","MPH",2025-03-07,253043,45,false,,2025-03-09T08:32:49Z,"uk garage,bassline,bass house,rally house","MPH",0.773,0.725,11,-4.474,0,0.103,0.213,0.00159,0.0693,0.248,138.103,4
spotify:track:7fudux10sVIxILOocZaHrW,"Punching Bag","Punching Bag","Set It Off",2023-03-24,179482,61,true,,2025-03-03T22:56:44Z,"","Set It Off",0.616,0.811,1,-4.964,0,0.057,0.00168,0,0.101,0.5,116.003,4
spotify:track:47yul4OvMZctnAVjrEJ1YC,"Parasite","Parasite","Set It Off",2023-12-08,164093,53,true,,2025-03-03T22:55:45Z,"","Set It Off",0.509,0.931,1,-3.937,1,0.0556,0.000168,0,0.567,0.541,107.596,4
spotify:track:580ERayk2eFPOPQwKBrzbd,"leaving (dont tell me)","WIIINK","WINK;PEEKABOO",2025-02-28,193714,13,false,,2025-03-03T17:53:13Z,"bass music,edm trap,dubstep,riddim","Sable Valley Records",0.636,0.972,11,-1.964,1,0.0777,0.0103,0.00896,0.12,0.183,140.045,4
spotify:track:2SuSuorIC3mWsQ19KFLSk6,"fukUup","WIIINK","WINK",2025-02-28,192000,15,true,,2025-03-03T17:48:01Z,"bass music,edm trap,dubstep","Sable Valley Records",0.577,0.924,9,-3.487,1,0.0775,0.000196,0.0324,0.959,0.1,140.059,4
spotify:track:3h1MqgMJDdLCxn1Vr0Y2N7,"Ghost Voices","Ghost Voices","Virtual Self",2017-11-09,266365,13,false,,2025-03-03T07:14:15Z,"","Sony Music Labels Inc.",0.311,0.857,11,-8.332,0,0.0395,0.00133,0.804,0.307,0.36,119.968,4
spotify:track:164VgxTozx99XCinCB9ITR,"All I Need (with Mahalia & Ty Dolla $ign)","Djesse Vol. 3","Jacob Collier;Mahalia;Ty Dolla $ign",2020-08-14,245200,50,false,,2025-03-02T12:01:55Z,"uk r&b,alternative r&b,trap soul","Decca (UMO)",0.494,0.492,1,-6.46,1,0.311,0.407,0,0.133,0.887,82.992,4
spotify:track:1iTiSQWPJNqthOMG8HG6gI,"Time Alone With You (feat. Daniel Caesar)","Djesse Vol. 3","Jacob Collier;Daniel Caesar",2020-08-14,256239,51,false,,2025-03-02T11:57:31Z,"","Decca (UMO)",0.567,0.436,0,-7.792,1,0.47,0.369,0,0.522,0.576,79.153,4
spotify:track:1DrlLvlYd1FIjNavRm6NdX,"Back Pocket","Thrill of the Arts","Vulfpeck",2015-10-09,181259,61,false,,2025-03-02T11:55:26Z,"funk,funk rock","Vulf Records",0.839,0.585,2,-7.737,1,0.153,0.478,0.00278,0.0435,0.89,89.821,4
spotify:track:49KG1PHglxHBYwsyDLagWW,"Wax Wings","Periphery V: Djent Is Not A Genre","Periphery",2023-03-10,446013,40,false,,2025-02-18T15:20:37Z,"djent,progressive metal,metalcore,metal,mathcore","3DOT Recordings and Many Hats Distribution",0.246,0.969,6,-4.009,0,0.159,0.000188,0.00000375,0.152,0.105,140.051,3
spotify:track:08MCWw0tB5BAPKJuSgQMqZ,"Like The End","Like The End","James Blake",2024-11-13,319561,41,false,,2025-02-17T19:33:11Z,"","CMYK",0.475,0.55,7,-7.981,0,0.0287,0.32,0.0105,0.128,0.0383,144.988,4
spotify:track:4TzGD5Pryq8DTjv5QRuJaW,"Nowhere To Go","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,246774,56,true,,2025-02-17T00:12:09Z,"metalcore","Sumerian Records",0.419,0.957,7,-3.413,1,0.136,0.000774,0,0.175,0.457,174.094,4
spotify:track:6rnrBCIM0ydJEKBRhjwLVr,"Lost Call","I Contain Flashing Images","No Mana",2024-05-30,277734,35,false,,2025-02-16T11:47:43Z,"","Monstercat",0.556,0.91,7,-5.373,0,0.0346,0.000187,0.495,0.44,0.355,127.973,4
spotify:track:6G39I31AmQEHtIINlYWwiN,"vision (wish u could see)","vision (wish u could see)","WINK",2025-02-14,239142,22,false,,2025-02-15T17:43:23Z,"bass music,edm trap,dubstep","Sable Valley Records",0.758,0.839,7,-2.542,1,0.11,0.298,0,0.138,0.305,140.004,4
spotify:track:3u47TcIDbi0U9we0QVIPcB,"Paranoid - Just Raw","Paranoid (Just Raw)","Aloboi",2025-02-07,186947,62,false,,2025-02-15T14:29:19Z,"","Basire Records",0.212,0.366,0,-7.892,1,0.0413,0.707,0.0000189,0.117,0.0609,64.397,3
spotify:track:6R5tskH1NnCIZAz97qDFxp,"I Got You - James Hiraeth Remix","I Got You (Remixes)","Samstone;Weronika;James Hiraeth",2021-10-29,264685,36,false,,2025-02-13T08:03:28Z,"bassline,drum and bass,bass house","Stone Records",0.61,0.615,11,-4.762,0,0.0917,0.0204,0.511,0.139,0.354,87.487,4
spotify:track:73QuUybVV3oNDZS7JM3xi6,"Gone - YUSSI Remix","Gone (YUSSI Remix)","ARMNHMR;PASSPORT;YUSSI;KELIZA",2025-02-07,171857,25,false,,2025-02-13T08:02:26Z,"melodic bass,future bass,edm,drum and bass","Thrive Music, LLC",0.388,0.943,11,-1.636,0,0.0789,0.00187,0.537,0.0727,0.115,174.734,4
spotify:track:6U2sXLGhxJVmKskGUvJzI3,"fantasize","fantasize","ericdoa",2021-05-28,150612,53,false,,2025-02-11T11:17:19Z,"hyperpop,glitch","Ericdoa PS",0.713,0.535,6,-7.073,0,0.0308,0.00591,0.000054,0.115,0.551,102.602,4
spotify:track:5yv7jwAiioOedYYMbKUfLt,"Amazing","Sky","Kelley Bern",2023-11-01,108520,2,false,,2025-02-11T11:12:30Z,"","KB/JC",0.379,0.564,5,-9.486,0,0.0307,0.0699,0.884,0.0944,0.205,61.948,4
spotify:track:7p2DQ66Gn922lZkT3vmPfD,"SHIMMER","SHIMMER","SOMMA;YUMA;TMPLE;LE YORA",2024-07-26,337073,27,false,,2025-02-09T15:32:13Z,"deep house,afro house,melodic house,organic house,afro tech","LE YORA",0.688,0.841,7,-10.483,0,0.0407,0.00252,0.779,0.111,0.226,123.008,4
spotify:track:63GJDO5mxiFP1ZQEpdUWRd,"The Remedy","The Mortal Coil","Polaris",2017-11-03,243913,58,false,,2025-02-09T15:22:59Z,"metalcore,djent,metal,deathcore","SHARPTONE",0.356,0.995,4,-3.366,0,0.172,0.00000326,0.000196,0.403,0.167,183.985,4
spotify:track:13TI2bhTRld8pgk9xM8wm9,"Don’t Look Away","Don't Look Away","The Plot In You",2024-03-08,193121,61,true,,2025-02-09T15:22:54Z,"metalcore","Fearless Records",0.436,0.972,7,-3.861,1,0.339,0.000919,0.00059,0.344,0.234,179.775,4
spotify:track:5NffPhg2C8T8GM8WTMvADQ,"Willow Tree March","Woodland","The Paper Kites",2011-07-01,276813,44,false,,2025-02-08T16:42:49Z,"indie folk","The Paper Kites",0.602,0.592,4,-9.23,0,0.0481,0.282,0.0011,0.25,0.342,120.079,4
spotify:track:2WH6PVYHzZ2ObU6KPiG2Y4,"Crawl Backwards Out of Heaven","CURE","ERRA",2024-04-05,202933,42,false,,2025-02-07T15:32:15Z,"djent,metalcore,progressive metal,metal,deathcore,post-hardcore","UNFD",0.533,0.954,8,-5.667,1,0.0653,0.0000483,0.191,0.656,0.503,119.967,4
spotify:track:3FI0iAAAjmR31xpZEwbdys,"Circle With Me","Eternal Blue","Spiritbox",2021-09-17,233880,70,false,,2025-02-07T15:10:45Z,"metalcore,djent,metal","Rise Records",0.422,0.874,8,-4.606,0,0.0534,0.000166,0.231,0.143,0.392,102.743,4
spotify:track:3wnNwuoNTLWXRKfBdTeRLs,"Perfect Soul","No Loss, No Love","Spiritbox",2025-02-07,239640,28,false,,2025-02-07T08:37:42Z,"metalcore,djent,metal","Rise Records",0.359,0.966,10,-3.9,0,0.0994,0.0000156,0.0337,0.198,0.289,103.744,4
spotify:track:1OTkrip8I6EW5ap78axkyg,"Tokyo Teddy Bear","Bokukara No Saishuu Teiri","Neru;IKASAN",2015-08-01,192000,46,false,,2025-02-07T08:19:31Z,"vocaloid","EXIT TUNES",0.574,0.912,7,-3.224,1,0.037,0.00381,0,0.0631,0.776,102.019,4
spotify:track:29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On","She’s Gone, Dance On","Disclosure",2024-05-29,226773,72,false,,2025-02-05T10:21:54Z,"house","Disorder",0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.375,134.004,4
spotify:track:4u0N8a9adNalT4XdihjeSr,"iluv","iluv","Effy;Mall Grab",2024-02-14,257798,57,false,,2025-02-03T20:38:52Z,"uk garage,hard house,lo-fi house","Fragrance Recordings",0.745,0.782,0,-7.232,1,0.0471,0.00275,0.824,0.0915,0.386,137.987,4
spotify:track:5YNlE7p0YICNhoCohD5U4P,"Hit The Floor","Hit The Floor","Bloodlust;HOLY PRIEST",2024-06-20,169500,60,false,,2025-02-03T16:43:37Z,"hardstyle,hardcore,frenchcore,hard techno,tekno,techno,hardcore techno","End of Line Recordings",0.599,0.993,11,-1.494,1,0.28,0.0894,0.00823,0.0654,0.182,159.915,4
spotify:track:1jXWHpu0KDxoqm1CklOZ8Z,"No Balance","No Balance","HOLY PRIEST;Manji",2024-09-05,171000,5,true,,2025-02-03T16:42:12Z,"hard techno,tekno,techno,hardcore techno","FXCK",0.562,0.997,2,-4.014,1,0.288,0.0151,0.86,0.138,0.219,160.022,4
spotify:track:63Pi2NAx5yCgeLhCTOrEou,"Headlock","Speak for Yourself (Deluxe Version)","Imogen Heap",2005,215338,84,false,,2025-02-03T13:32:53Z,"","Megaphonic",0.808,0.372,7,-10.759,0,0.0364,0.792,0,0.119,0.787,119.982,4
spotify:track:7mG2RbhyzGsjpQOz568d39,"Pressure","All We Know Is Falling","Paramore",2005,185733,68,false,,2025-02-01T01:05:21Z,"pop punk,emo","Fueled By Ramen/ADA/ATL",0.509,0.887,2,-3.785,1,0.0958,0.00166,0.00000798,0.0994,0.661,161.99,4
spotify:track:4chdIr2d5FwtO0vmie4lA4,"All We Know","All We Know Is Falling","Paramore",2005,193573,51,false,,2025-02-01T01:05:13Z,"pop punk,emo","Fueled By Ramen/ADA/ATL",0.496,0.906,7,-3.366,1,0.0705,0.00161,0,0.151,0.367,159.878,4
spotify:track:06j7eVHrgRSt9eQSWhH3zK,"Left Behind","Vol. 1","The Plot In You",2024-01-12,206924,69,false,,2025-02-01T01:03:13Z,"metalcore","Fearless Records",0.462,0.909,8,-5.159,1,0.159,0.000629,0.201,0.249,0.318,150.036,4
spotify:track:4xDwCYhobDehSBGUmd5H6Y,"FEEL NOTHING","DISPOSE","The Plot In You",2018-02-16,216826,70,true,,2025-02-01T01:02:58Z,"metalcore","Fearless Records",0.448,0.825,4,-5.307,0,0.0621,0.00353,0,0.108,0.226,144.17,4
spotify:track:1tpidJ4FBn9TwshePh1bc3,"Wolf In Sheep's Clothing [REBORN]","Wolf In Sheep's Clothing [REBORN]","Set It Off",2024-11-01,201939,61,true,,2025-02-01T01:02:41Z,"","Set It Off",0.22,0.91,11,-3.979,0,0.233,0.0000615,0,0.039,0.462,82.451,4
